id,date,primary_type,description,latitude,longitude
b8c8b862e5,2016-12-24 04:09:00,ASSAULT,SIMPLE,41.87026547712576,-87.72194340822082
7c348f4db3,2020-03-07 05:34:00,CRIMINAL DAMAGE,TO PROPERTY,41.63512707895339,-87.86109664706139
d17a6010f8,2023-06-11 04:12:00,THEFT,OVER $500,41.744731184748744,-87.80339687193192
af00c5d0d9,2016-04-10 02:33:00,THEFT,$500 AND UNDER,41.76833344270422,-87.944731468931
fe7358720c,2017-04-04 11:21:00,THEFT,OVER $500,41.92844059582619,-87.7650044048976
c684ef8d11,2020-07-03 19:26:00,ASSAULT,AGGRAVATED,41.93257354296938,-87.93579282229334
92185f7055,2021-04-06 07:30:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.90865470098708,-87.64129723021966
d6c82247e5,2017-06-11 07:12:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,42.04871850884709,-87.71455927505545
e3a06f8f8d,2019-07-11 21:55:00,ASSAULT,AGGRAVATED,41.85433158242025,-87.72684565894396
786650f8c7,2017-02-07 22:11:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.87508974070063,-87.76029290498634
dac80a37fd,2016-12-28 23:28:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,42.02771575490878,-87.60519654165101
7a1bc4e16b,2020-08-04 12:51:00,ASSAULT,SIMPLE,41.98720526066831,-87.84933112881404
cc29071cac,2018-08-08 07:00:00,ASSAULT,SIMPLE,41.815370782406376,-87.65309589617502
de54dc5513,2021-04-11 19:44:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.69535523138859,-87.52720471821355
97d4e904e7,2022-11-17 11:11:00,BURGLARY,UNLAWFUL ENTRY,41.79898685789763,-87.63937904639833
cadecf4d45,2017-08-09 20:01:00,CRIMINAL DAMAGE,TO PROPERTY,41.60358792748572,-87.69665779927483
5b77c77325,2022-09-15 20:46:00,THEFT,$500 AND UNDER,41.768014408206916,-87.59600261764177
1f68857f17,2023-11-27 01:25:00,THEFT,$500 AND UNDER,41.69798984288269,-87.82035081475895
3a4ad4f429,2018-12-30 01:49:00,THEFT,OVER $500,41.68384802199951,-87.90409341472913
c2b48319e5,2023-04-12 21:03:00,ASSAULT,SIMPLE,41.626493443636726,-87.72671563523674
1c68d192e6,2018-11-21 11:56:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.79786971383774,-87.78441059520755
2fc1b25782,2022-07-15 10:41:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.81763087656481,-87.92396649536391
442af1ae31,2023-06-16 12:58:00,THEFT,$500 AND UNDER,41.66597310500413,-87.69911535203069
97f5c86845,2021-10-19 21:03:00,BATTERY,SIMPLE,42.03645566922783,-87.74096078825828
30c6b13222,2022-11-18 00:17:00,ASSAULT,SIMPLE,41.96074051875074,-87.62328810350324
7d157e9a69,2020-07-22 10:05:00,THEFT,OVER $500,41.652700093259625,-87.65025785865353
5969fb494b,2023-02-21 13:56:00,ASSAULT,AGGRAVATED,41.73792118975441,-87.79234510374941
f6baedb806,2021-02-22 00:59:00,CRIMINAL DAMAGE,TO PROPERTY,41.697100568340694,-87.55794970385853
ec1d4a1d77,2020-10-05 03:47:00,ASSAULT,AGGRAVATED,41.98631504851479,-87.83790719029213
7bde10bda8,2016-05-06 07:52:00,CRIMINAL DAMAGE,TO PROPERTY,41.65111205752114,-87.94964305416057
39fa8796c2,2022-11-29 18:05:00,NARCOTICS,POSS: HEROIN(WHITE),42.01147062892853,-87.81431125289649
e6f4f46476,2020-04-20 08:42:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.96699067630374,-87.73744455199278
883cc62407,2016-12-07 16:38:00,BURGLARY,FORCIBLE ENTRY,41.73465499424078,-87.61697217902002
96092c5499,2018-03-29 20:50:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.99287371214122,-87.92206600805919
1f45a91b43,2016-06-11 20:44:00,ASSAULT,AGGRAVATED,41.65817690137083,-87.8418171835057
13522b7466,2016-02-16 09:10:00,NARCOTICS,POSS: HEROIN(WHITE),41.71753469185806,-87.78783347001716
6d4a15c559,2016-07-10 01:56:00,BURGLARY,FORCIBLE ENTRY,42.032073962284024,-87.7600371567862
a16e27a4e3,2022-08-02 20:18:00,ASSAULT,AGGRAVATED,41.83508563265994,-87.61982530370153
37c45837ae,2019-09-08 02:33:00,ASSAULT,AGGRAVATED,41.88167832041629,-87.89989368203031
3c0cbfe685,2021-01-13 07:32:00,ASSAULT,AGGRAVATED,41.914443387768955,-87.89808878261886
4a9652a3b3,2020-02-09 18:36:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.99929730826907,-87.75600939324767
8c73676216,2016-08-27 15:08:00,BURGLARY,UNLAWFUL ENTRY,41.89313354580017,-87.91104395847906
e68378945d,2021-07-21 15:25:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,42.00015489370643,-87.81213826742129
07448bbd97,2019-05-09 08:00:00,ASSAULT,SIMPLE,41.89093366314588,-87.88689692999912
7b74ec98cf,2018-07-23 15:04:00,BATTERY,SIMPLE,41.90147494647926,-87.89401565686272
c9823b7280,2022-11-05 03:19:00,ASSAULT,AGGRAVATED,41.878393797754335,-87.56830344922274
0c2a4a68da,2019-12-20 20:33:00,THEFT,OVER $500,41.993723170549934,-87.63341504180922
35ba8002f7,2021-11-22 04:15:00,NARCOTICS,POSS: HEROIN(WHITE),41.705455528006596,-87.72303494009532
178dde065d,2017-02-27 22:35:00,THEFT,$500 AND UNDER,41.666277911185105,-87.65474511631689
801550e814,2019-11-23 03:16:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.67003879937943,-87.50005304447583
949574a66b,2017-09-08 15:18:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.80063481737347,-87.55081083817032
70e58c71c0,2020-09-30 06:11:00,THEFT,OVER $500,41.76763480067873,-87.61444207425923
a0a682a314,2022-01-21 12:16:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.607904750384925,-87.5869694726149
51dbff8629,2023-02-10 04:35:00,BURGLARY,FORCIBLE ENTRY,41.92723292748569,-87.72227937111344
15faa27d71,2019-11-03 23:11:00,BATTERY,SIMPLE,41.750777811642344,-87.8632639159063
588838d1ea,2017-09-19 17:52:00,THEFT,OVER $500,41.712608706385964,-87.54020501783675
5f5634147d,2020-11-05 16:43:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.71292259961481,-87.81350532940583
13f982a8fa,2018-12-15 10:21:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.89941308928226,-87.82700002883152
a4ec1cdf76,2021-10-06 03:04:00,THEFT,$500 AND UNDER,41.63867649673354,-87.64636321985657
f9c3f5ad7f,2020-02-10 01:50:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.715395799250324,-87.50614264748485
4ecaacfb2d,2016-12-13 03:05:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.84606187299062,-87.59130238429812
f680098ec6,2021-08-12 22:16:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.96707003869767,-87.63069522193577
9f7ed5acd9,2023-07-08 13:05:00,BATTERY,DOMESTIC BATTERY SIMPLE,42.00903184685475,-87.76621867510784
8b4aeeea61,2022-08-31 16:16:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.82452637565036,-87.85824362091475
966b35ad20,2016-04-22 19:17:00,THEFT,OVER $500,41.737240906151804,-87.94659420825694
cd644f4307,2017-01-23 07:49:00,NARCOTICS,POSS: HEROIN(WHITE),42.02041309071668,-87.89082446416009
2006d07734,2021-05-17 16:37:00,CRIMINAL DAMAGE,TO PROPERTY,41.864759169170185,-87.90084361882775
74e6598993,2017-03-16 17:04:00,NARCOTICS,POSS: HEROIN(WHITE),41.770147045586675,-87.87291523994949
5b00203171,2019-08-28 11:15:00,BATTERY,SIMPLE,41.81594369044635,-87.77843873200091
ad3fd00bc4,2018-08-17 20:59:00,THEFT,OVER $500,41.903998034204776,-87.55866318906446
ec32deba46,2018-08-25 05:13:00,ASSAULT,SIMPLE,42.02746807217236,-87.94909700072888
4d6db1ca0e,2023-04-10 16:39:00,BATTERY,DOMESTIC BATTERY SIMPLE,42.01126256782114,-87.54962986767725
d3001f35c5,2020-07-23 15:22:00,ASSAULT,AGGRAVATED,41.89998499989973,-87.58157139759624
905879506c,2019-03-28 12:18:00,CRIMINAL DAMAGE,TO VEHICLE,41.9801541285901,-87.76547797074528
0c73d711c5,2020-04-23 00:59:00,NARCOTICS,POSS: HEROIN(WHITE),41.67076807573918,-87.88902590704332
6b5f4bd8f4,2023-08-01 20:11:00,BURGLARY,UNLAWFUL ENTRY,41.83310959668867,-87.85182987655553
898756a7ef,2021-04-05 01:22:00,BURGLARY,FORCIBLE ENTRY,41.902724510867515,-87.5849466038811
e15de0224a,2022-09-13 07:07:00,THEFT,$500 AND UNDER,41.768005249329306,-87.71393043589505
bd8524dc70,2023-07-25 17:30:00,ASSAULT,SIMPLE,41.6120302467584,-87.77759716462148
192b0d35f0,2023-02-02 15:07:00,CRIMINAL DAMAGE,TO PROPERTY,41.93605809879233,-87.82671477163132
a1d147c93e,2019-07-09 21:20:00,ASSAULT,SIMPLE,41.948381797737625,-87.80320645325362
a682fd9c94,2017-07-12 01:03:00,CRIMINAL DAMAGE,TO PROPERTY,41.816728343928055,-87.77254040183693
1a6a4e4667,2020-08-09 09:52:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.637487068431824,-87.54257107633642
eb38a19c45,2016-11-06 10:51:00,CRIMINAL DAMAGE,TO VEHICLE,42.01702185263808,-87.86298206437469
947c181817,2022-10-07 10:28:00,BURGLARY,FORCIBLE ENTRY,41.91245160248024,-87.69657091311251
5e08f8b8cb,2017-07-24 17:40:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.719078164480216,-87.84740225472542
bd54d4a403,2019-05-03 10:43:00,BURGLARY,UNLAWFUL ENTRY,42.03208316997979,-87.67421116660924
b08e58cb90,2023-10-02 03:21:00,CRIMINAL DAMAGE,TO VEHICLE,41.992826788307276,-87.93819865974983
e221af8b86,2018-07-09 04:42:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.80241222888728,-87.76800741120265
d38cf89a6c,2021-03-14 15:47:00,BURGLARY,UNLAWFUL ENTRY,42.02652556403354,-87.5672756738521
4ff81680b0,2019-05-21 01:52:00,NARCOTICS,POSS: HEROIN(WHITE),41.65038819150715,-87.8452926317155
b89cea6362,2017-08-31 13:51:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.71404547086419,-87.63608527999968
158edc9cd2,2021-05-29 04:17:00,CRIMINAL DAMAGE,TO PROPERTY,42.003152346783594,-87.55072711266828
7026b7322d,2022-12-08 09:32:00,ASSAULT,SIMPLE,41.86068132227811,-87.55270864395104
14bd37aef6,2018-02-04 11:09:00,CRIMINAL DAMAGE,TO VEHICLE,41.63727560946173,-87.92137524984742
def3de51aa,2019-11-16 01:52:00,ASSAULT,AGGRAVATED,41.99276930603882,-87.790679405454
5ace542a11,2020-08-02 11:53:00,ASSAULT,AGGRAVATED,41.92285065967543,-87.77762458466374
99506b3a99,2018-05-30 12:39:00,ASSAULT,SIMPLE,41.92349084633681,-87.60867846312627
4cae482e84,2018-05-03 15:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,42.03794121246109,-87.5486676350579
a9aad80353,2019-06-06 05:42:00,CRIMINAL DAMAGE,TO PROPERTY,41.6329132284316,-87.94442294946387
2862a78451,2022-11-15 18:18:00,CRIMINAL DAMAGE,TO VEHICLE,42.035838978922854,-87.84931614897222
4185726465,2023-04-09 04:35:00,THEFT,OVER $500,41.95743786525952,-87.68821860723023
072b334163,2016-05-23 22:53:00,ASSAULT,AGGRAVATED,41.75709140592364,-87.53022505543933
e75bad951c,2019-12-25 03:46:00,ASSAULT,AGGRAVATED,41.988549488710774,-87.56010810907802
0a72f0674d,2018-01-21 22:29:00,NARCOTICS,POSS: HEROIN(WHITE),41.99164391542184,-87.91039324774705
8c66c00fba,2022-05-02 00:21:00,NARCOTICS,POSS: HEROIN(WHITE),41.924102452820534,-87.78893415555744
30920e0bd9,2017-08-08 21:17:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.665516291589114,-87.69167747384901
3dc345a5ad,2020-02-26 20:56:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.88534513799169,-87.60968166653133
10ead89e3e,2022-07-24 09:46:00,BATTERY,SIMPLE,41.82694129923426,-87.75824002266704
49c62c1126,2017-12-26 20:52:00,ASSAULT,SIMPLE,41.894696327060124,-87.74831524543633
b7241ef5e1,2020-05-25 10:49:00,ASSAULT,SIMPLE,41.894122502555184,-87.70900548989144
abf1f5f8ee,2019-11-19 09:34:00,ASSAULT,AGGRAVATED,41.76883224567207,-87.63728254705171
4e233dd393,2019-10-06 22:14:00,BURGLARY,FORCIBLE ENTRY,41.646995566044225,-87.59985338024558
19428429b8,2018-09-21 15:14:00,THEFT,$500 AND UNDER,42.00320604449317,-87.5357798700731
83c27e15bd,2023-02-23 04:02:00,CRIMINAL DAMAGE,TO VEHICLE,41.799632124599796,-87.69632314262327
3e9b0e50a3,2020-06-09 18:07:00,NARCOTICS,POSS: HEROIN(WHITE),42.046363677001125,-87.67707882245712
1a6b1555d5,2016-08-08 22:44:00,THEFT,$500 AND UNDER,42.03580720740125,-87.93358112855553
359de57b89,2022-04-09 23:58:00,THEFT,$500 AND UNDER,41.8193070813205,-87.50420157281097
4bc6f066da,2018-07-22 08:53:00,THEFT,$500 AND UNDER,41.635486958686734,-87.72240783260604
d5d563c3cf,2022-06-26 00:01:00,THEFT,OVER $500,41.64675337549783,-87.55112754127747
93c75de3b4,2018-10-05 08:02:00,BURGLARY,UNLAWFUL ENTRY,41.701782967685595,-87.55062619911611
11397427b2,2017-08-01 17:00:00,ASSAULT,SIMPLE,41.7728543103546,-87.54054228401668
f7f144220a,2023-04-17 23:31:00,ASSAULT,AGGRAVATED,41.958794505396966,-87.579129976516
fa3a452179,2016-11-23 11:19:00,THEFT,$500 AND UNDER,41.668060384542066,-87.69837526838563
bb8f08b45b,2018-12-26 21:16:00,ASSAULT,SIMPLE,41.98983576409477,-87.93463026232496
b56a1a15f9,2020-09-16 20:15:00,BURGLARY,UNLAWFUL ENTRY,41.76940946420134,-87.9289279888492
9ab47e9978,2018-05-14 20:09:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.98873642371734,-87.50177342864635
d3cc4d79ba,2020-03-17 11:06:00,BATTERY,SIMPLE,41.955917756683014,-87.9405696579804
3c2fb75c49,2020-02-21 15:11:00,ASSAULT,SIMPLE,41.85210146898151,-87.91881598394573
39c7f8849d,2020-04-19 06:43:00,ASSAULT,AGGRAVATED,41.766123480295214,-87.86383421705472
d5b3cd39d7,2017-04-05 21:49:00,THEFT,OVER $500,41.61995568317584,-87.62915785086857
3796c8cd0e,2018-12-21 03:20:00,THEFT,OVER $500,41.91317728282456,-87.58975522066574
e01608e624,2018-05-10 18:30:00,THEFT,$500 AND UNDER,41.66241999092129,-87.78903172521855
2c21518c3a,2023-12-25 20:11:00,ASSAULT,SIMPLE,41.76459918310813,-87.7088672854103
488e66816e,2016-05-24 00:19:00,THEFT,OVER $500,41.70691120803795,-87.78579336138122
67311f4b84,2020-03-06 17:21:00,ASSAULT,AGGRAVATED,41.66785475451052,-87.7924518611143
1e8918b464,2022-12-15 12:25:00,ASSAULT,AGGRAVATED,42.04364193482337,-87.7128426851581
99ba95125b,2023-02-20 02:57:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.938151757046,-87.77554937600482
e556c24af8,2021-09-22 21:06:00,NARCOTICS,POSS: HEROIN(WHITE),41.67152247379179,-87.72159808080211
41c6582722,2023-12-04 13:04:00,BURGLARY,UNLAWFUL ENTRY,41.980360921794784,-87.52171465046027
33036d241a,2022-02-02 02:05:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.93767482418671,-87.58864855633253
ded5aabff8,2019-09-02 08:04:00,ASSAULT,AGGRAVATED,41.76091083165288,-87.91207819446227
5aaf759a2a,2016-05-07 11:27:00,ASSAULT,AGGRAVATED,41.6041127873995,-87.72022911212676
2864d08667,2018-12-11 18:09:00,CRIMINAL DAMAGE,TO PROPERTY,41.76550840425153,-87.73103209682667
24f5cba54f,2017-01-12 23:48:00,THEFT,$500 AND UNDER,41.83161736411266,-87.77814438965127
4467e84562,2018-08-20 02:43:00,BURGLARY,FORCIBLE ENTRY,41.96859141699546,-87.85153141403825
6861ef5640,2020-12-12 18:48:00,BURGLARY,FORCIBLE ENTRY,41.71833879182624,-87.5122009282269
3b9975d672,2018-09-05 15:45:00,CRIMINAL DAMAGE,TO VEHICLE,41.7201572476126,-87.7335732024993
1e9da46f17,2018-04-17 05:54:00,CRIMINAL DAMAGE,TO VEHICLE,41.92251226631147,-87.63039244361573
4319f400f5,2017-09-23 17:25:00,THEFT,OVER $500,41.978505711384386,-87.58154857301031
e257232d57,2018-01-10 07:26:00,ASSAULT,SIMPLE,41.73601555289784,-87.56483940256112
c38a79b0f4,2020-05-24 22:19:00,BATTERY,SIMPLE,42.033605037181594,-87.64273864589012
c1e57ffe76,2021-05-30 10:47:00,CRIMINAL DAMAGE,TO VEHICLE,41.6215492224293,-87.62661662086882
bbf59cd349,2017-09-28 17:59:00,NARCOTICS,POSS: HEROIN(WHITE),42.04866767373973,-87.74023293045032
d8e49b4a24,2023-07-26 07:38:00,THEFT,OVER $500,41.90010042380274,-87.54798952989711
eedf7fb13d,2016-12-17 18:47:00,THEFT,OVER $500,42.006382027079,-87.59958714101052
cc0c9546f8,2018-10-13 17:54:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.79931440049506,-87.56866501872021
fcc9db0c22,2023-11-22 12:01:00,CRIMINAL DAMAGE,TO PROPERTY,42.03101702089953,-87.61214754794977
f3ae5d078f,2022-08-07 18:57:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.954810473722645,-87.75761784017925
644963a3b9,2020-05-17 17:15:00,BURGLARY,UNLAWFUL ENTRY,41.67722601487465,-87.5145965105565
06c180f9df,2018-11-14 03:50:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.663153350657666,-87.57052361640638
f3d24a5d86,2017-06-07 15:57:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.64067432453077,-87.83951889526078
fcc1aea67a,2019-03-19 11:25:00,NARCOTICS,POSS: HEROIN(WHITE),42.00108270460425,-87.83502839630279
db1cf1f39b,2017-11-18 08:23:00,BATTERY,SIMPLE,41.83814349997599,-87.81732257064503
26f38654d9,2016-09-02 09:26:00,CRIMINAL DAMAGE,TO VEHICLE,41.87163252033682,-87.92344664958969
d1d0904cab,2020-01-29 23:41:00,BURGLARY,UNLAWFUL ENTRY,41.601511558691705,-87.70734215731416
6279b217b6,2018-12-21 19:34:00,THEFT,OVER $500,41.73112397903286,-87.67116879368382
069a660ce6,2020-03-28 17:33:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.70322443457064,-87.71056786700916
822c6a2886,2020-07-19 23:22:00,ASSAULT,AGGRAVATED,41.84116332842343,-87.80602504045287
bfdc6bdb8b,2023-01-07 22:32:00,CRIMINAL DAMAGE,TO VEHICLE,41.974352764408394,-87.79967923292696
2e50d466cb,2018-07-31 15:56:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.814127988567535,-87.81041286173904
7f3540eae2,2020-11-06 13:31:00,NARCOTICS,POSS: HEROIN(WHITE),41.85541351644974,-87.8388256854773
c007640b9c,2021-12-24 23:37:00,THEFT,OVER $500,41.788167364984496,-87.776315874534
234da9a4fe,2017-08-13 14:06:00,ASSAULT,AGGRAVATED,41.62201696362047,-87.88218858239193
dbeb8217d7,2016-12-27 06:49:00,ASSAULT,SIMPLE,41.79059135251152,-87.5385930518771
10647d6cc1,2020-12-20 13:13:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.88827059827775,-87.63083846254631
962ac106ca,2021-10-03 10:20:00,BATTERY,SIMPLE,41.83118146508753,-87.6781255400574
563a323ccc,2017-04-22 05:25:00,BATTERY,SIMPLE,41.97187703406268,-87.87137695553685
d67a5de455,2016-01-08 16:49:00,CRIMINAL DAMAGE,TO PROPERTY,41.63807714654268,-87.88980283485974
483324630e,2022-11-17 02:35:00,NARCOTICS,POSS: HEROIN(WHITE),41.660346651428895,-87.6918908957716
68e4bcf68e,2016-12-05 00:53:00,ASSAULT,AGGRAVATED,41.804413938871804,-87.63938132527721
251141535e,2021-11-30 16:30:00,NARCOTICS,POSS: HEROIN(WHITE),41.87422311234784,-87.53019435852468
167204114d,2019-08-06 14:49:00,BATTERY,SIMPLE,42.04496258871584,-87.8694977926425
581950e17a,2021-03-28 07:06:00,THEFT,$500 AND UNDER,41.95265333916555,-87.57965355961238
20f75431fb,2023-09-24 21:37:00,ASSAULT,SIMPLE,41.623480673466425,-87.84928575103714
8d3cfc593e,2022-08-30 10:15:00,THEFT,$500 AND UNDER,41.92204470532546,-87.53311772664055
f25a182074,2022-03-28 18:34:00,CRIMINAL DAMAGE,TO VEHICLE,41.81705163194028,-87.9001026633502
f9ac871208,2020-08-01 05:49:00,BATTERY,SIMPLE,41.811977741113324,-87.79735154817143
f59f7c08b5,2018-09-14 02:11:00,BURGLARY,UNLAWFUL ENTRY,41.73533370890115,-87.63651038600064
ab4028652b,2023-04-21 02:10:00,CRIMINAL DAMAGE,TO VEHICLE,41.84952099260378,-87.90945883717801
55c5abed84,2021-07-20 04:15:00,THEFT,OVER $500,41.82941481332151,-87.62674388458844
09b29275c1,2018-02-10 09:36:00,BURGLARY,UNLAWFUL ENTRY,41.68897323159877,-87.90910464705158
b088867df1,2023-02-19 12:11:00,BURGLARY,FORCIBLE ENTRY,41.63024928054306,-87.50147523423146
7a08f57a90,2021-04-01 07:02:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.65938218886178,-87.64268797377237
3251b77ca1,2021-06-23 13:29:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.82883655298864,-87.58596306532205
8423fef9ef,2021-12-03 01:54:00,BATTERY,SIMPLE,41.61889591241755,-87.83377677468974
2d22640ec3,2020-10-03 20:35:00,BURGLARY,FORCIBLE ENTRY,42.028842171211565,-87.88509293692216
d69dbdad4f,2016-03-25 22:04:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.66625169975079,-87.75118689559552
cd29138ac4,2020-09-23 03:30:00,CRIMINAL DAMAGE,TO PROPERTY,41.87029641768301,-87.94226004000235
03128a08df,2021-08-07 09:54:00,BURGLARY,UNLAWFUL ENTRY,41.86841657106112,-87.9047830075598
a9a0c97022,2020-04-17 11:38:00,BATTERY,SIMPLE,41.6325116622591,-87.72216205950214
cbc2cbddce,2021-03-23 09:07:00,NARCOTICS,POSS: HEROIN(WHITE),42.04354127895569,-87.6210149116464
c451d200ef,2022-03-29 22:47:00,BATTERY,SIMPLE,41.99666997547589,-87.52109819060759
251f469a83,2021-08-10 13:29:00,BURGLARY,UNLAWFUL ENTRY,41.9519117935464,-87.69299942139804
179ad11335,2019-03-29 03:13:00,NARCOTICS,POSS: HEROIN(WHITE),41.71141514183838,-87.61819815870176
22bb10ed54,2021-03-16 00:23:00,CRIMINAL DAMAGE,TO VEHICLE,41.98526278472891,-87.73682726441149
9d147659b8,2022-04-25 00:42:00,THEFT,OVER $500,41.65661371783007,-87.89204294322928
33df3922e6,2019-09-11 02:49:00,BURGLARY,UNLAWFUL ENTRY,41.861332395677834,-87.57820459746846
987cb7457a,2018-06-09 13:56:00,CRIMINAL DAMAGE,TO PROPERTY,41.70600976296074,-87.69409715272059
5b4249da01,2022-03-06 09:39:00,BATTERY,DOMESTIC BATTERY SIMPLE,42.040249291642276,-87.83414418900236
d886b287d3,2022-05-02 03:19:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.821962559504655,-87.68349180631097
55cfa94f9e,2023-11-08 14:27:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.8608095340829,-87.88018764830083
0e0f1ad167,2016-02-12 04:41:00,ASSAULT,SIMPLE,41.698596541302685,-87.64860728001025
0062f22801,2021-11-18 00:47:00,BURGLARY,UNLAWFUL ENTRY,42.0267119217292,-87.84919276568816
45fb6bcec2,2022-08-26 12:19:00,NARCOTICS,POSS: HEROIN(WHITE),41.64061645265508,-87.71262359764094
0137f1fdd5,2020-07-03 09:58:00,NARCOTICS,POSS: HEROIN(WHITE),41.979880340193894,-87.72996091255587
79a10e316f,2021-11-14 19:24:00,ASSAULT,SIMPLE,42.01246117309421,-87.88033797311422
77fdf35017,2019-08-06 08:29:00,CRIMINAL DAMAGE,TO VEHICLE,41.94190276730819,-87.94380651280532
e8a3716ee1,2021-01-14 19:30:00,THEFT,$500 AND UNDER,41.602540165152874,-87.57063549882879
c5210ee5c4,2016-07-08 15:39:00,BURGLARY,FORCIBLE ENTRY,42.02699641108011,-87.94642600308327
81231fbf4b,2016-02-27 20:57:00,ASSAULT,SIMPLE,41.699047480565774,-87.57343861510829
768551c669,2021-02-02 20:14:00,NARCOTICS,POSS: HEROIN(WHITE),41.945751556803266,-87.78871118946533
284c883356,2022-10-01 18:11:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,41.84195033715779,-87.57047268061463
bd1cce0161,2019-02-12 21:45:00,THEFT,$500 AND UNDER,41.827145698776555,-87.6788503250978
90f4659431,2017-01-01 13:58:00,THEFT,OVER $500,41.608814852389,-87.63428617148497
9aa8e690f2,2017-09-21 12:06:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.97029257761653,-87.78470351472734
8dcfa705b8,2021-10-01 01:52:00,THEFT,$500 AND UNDER,41.970430455410494,-87.73875942039611
bcbe7fc651,2021-07-16 17:50:00,CRIMINAL DAMAGE,TO VEHICLE,41.639402870836086,-87.80654050415899
0a5036491c,2018-07-22 16:05:00,CRIMINAL DAMAGE,TO VEHICLE,42.03441305808277,-87.92979821811662
4d8b06f51e,2023-05-14 11:55:00,BURGLARY,UNLAWFUL ENTRY,41.91665078247263,-87.50841774757608
28edd2e0c8,2022-05-03 19:47:00,THEFT,$500 AND UNDER,41.94233244346018,-87.86138602918679
93162e9582,2021-01-30 04:30:00,BATTERY,SIMPLE,41.80142555268464,-87.73720516587228
e810c1f96f,2022-12-11 13:24:00,THEFT,$500 AND UNDER,42.02680399180778,-87.55273742382566
57446b22a7,2020-10-27 06:22:00,CRIMINAL DAMAGE,TO PROPERTY,41.68553866094199,-87.9425839291768
48701e4865,2016-11-24 08:32:00,BATTERY,SIMPLE,41.745691458486846,-87.63313806875713
117e75b756,2020-05-27 09:47:00,THEFT,OVER $500,41.82214898968583,-87.57140086397331
01f5840fd6,2016-12-07 23:49:00,THEFT,OVER $500,42.01867968843414,-87.6529507843245
d0dd254cd2,2019-06-16 08:58:00,CRIMINAL DAMAGE,TO VEHICLE,41.83836117441459,-87.89646542678943
0b9691a4dd,2021-09-02 19:54:00,THEFT,OVER $500,41.80169729021978,-87.68448132626031
e84b825e18,2022-12-27 19:27:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.684220662858,-87.53183176348438
4dec7668d5,2018-10-13 04:13:00,ASSAULT,AGGRAVATED,41.90453471191262,-87.55217650237569
142f0ba128,2016-11-04 07:20:00,CRIMINAL DAMAGE,TO PROPERTY,41.695859326786696,-87.90153103958461
9085761a14,2018-07-23 06:23:00,ASSAULT,AGGRAVATED,41.75337130582887,-87.7035639823536
7c0667ec89,2016-01-20 09:06:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,42.02273303662525,-87.59848867617059
